5.090873573415816145e-01,5.113326771384825165e-01,5.012790056165057351e-01,5.049982398780449300e-01
4.734315687103382575e-01,4.743135042058708173e-01,4.731806816359144241e-01,4.688237833905022911e-01
4.818525841704255908e-01,4.771916360123019674e-01,4.858080652920603315e-01,4.699383077125885988e-01
4.914990996413518554e-01,4.787870316847875340e-01,4.967714376276061716e-01,4.817017678451096518e-01
5.166793805150825536e-01,4.870975905231722525e-01,5.262979774324062499e-01,5.064558252775370750e-01
