7.393760000000000332e-01,7.365760000000000085e-01,7.383359999999999923e-01,7.242720000000000269e-01
7.678880000000000150e-01,7.618880000000000097e-01,7.679519999999999680e-01,7.634239999999999915e-01
7.725279999999999925e-01,7.641759999999999664e-01,7.722560000000000535e-01,7.695199999999999818e-01
7.749279999999999502e-01,7.670559999999999601e-01,7.714879999999999516e-01,7.701599999999999557e-01
7.748000000000000442e-01,7.687359999999999749e-01,7.737760000000000193e-01,7.709920000000000107e-01
