6.207134010694242976e-01,6.429419404182075137e-01,6.147981713040485685e-01,6.328183076161414400e-01
6.245758883621701507e-01,6.131762680178136637e-01,6.238327514310298971e-01,6.059957756614076096e-01
6.183571102307972023e-01,6.169778844269278029e-01,6.040307584704992516e-01,6.254413612434828185e-01
6.070054502538995145e-01,6.045050093519982459e-01,6.262338209402540379e-01,6.312135607704070228e-01
6.194576119258812241e-01,5.942286252019522985e-01,6.518496287453350302e-01,6.354783524842843034e-01
